rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
16,There's Nothing Holdin' Me Back,Shawn Mendes,https://charts-static.billboard.com/img/2017/05/shawn-mendes-drf-53x53.jpg,14,6,23,down,2017-10-14,
17,Thunder,Imagine Dragons,https://charts-static.billboard.com/img/2017/05/imagine-dragons-hy6-53x53.jpg,30,17,22,up,2017-10-14,
18,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,https://charts-static.billboard.com/img/2017/07/dj-khaled-igg-53x53.jpg,12,2,15,down,2017-10-14,
19,Shape Of You,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-53x53.jpg,18,1,38,down,2017-10-14,
20,What Lovers Do,Maroon 5 Featuring SZA,https://charts-static.billboard.com/img/2017/09/maroon-5-9st-53x53.jpg,23,20,5,up,2017-10-14,
21,Mi Gente,J Balvin & Willy William Featuring Beyonce,https://charts-static.billboard.com/img/2017/07/j-balvin-d72-53x53.jpg,19,19,13,down,2017-10-14,
22,That's What I Like,Bruno Mars,https://charts-static.billboard.com/img/2016/12/bruno-mars-va7-thats-what-i-like-hq0-53x53.jpg,20,1,37,down,2017-10-14,
23,I Get The Bag,Gucci Mane Featuring Migos,https://charts-static.billboard.com/img/2017/09/gucci-mane-fyx-53x53.jpg,22,22,6,down,2017-10-14,
24,Praying,Kesha,https://charts-static.billboard.com/img/2017/07/kesha-iom-53x53.jpg,28,22,12,up,2017-10-14,
25,Young Dumb & Broke,Khalid,https://charts-static.billboard.com/img/2017/05/khalid-53x53.jpg,27,25,11,up,2017-10-14,
26,Body Like A Back Road,Sam Hunt,https://charts-static.billboard.com/img/2017/02/sam-hunt-2mf-53x53.jpg,24,6,35,down,2017-10-14,
27,XO TOUR Llif3,Lil Uzi Vert,https://charts-static.billboard.com/img/2017/04/lil-uzi-vert-mre-53x53.jpg,21,7,27,down,2017-10-14,
28,Humble.,Kendrick Lamar,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,25,1,26,down,2017-10-14,
29,What About Us,P!nk,https://charts-static.billboard.com/img/2017/08/pnk-e1s-53x53.jpg,26,26,8,down,2017-10-14,
30,Something Just Like This,The Chainsmokers & Coldplay,https://charts-static.billboard.com/img/2017/03/the-chainsmokers-9iv-53x53.jpg,29,3,32,down,2017-10-14,
31,What Ifs,Kane Brown Featuring Lauren Alaina,https://charts-static.billboard.com/img/2016/12/kane-brown-k3k-53x53.jpg,32,31,16,up,2017-10-14,
32,Love Galore,SZA Featuring Travis Scott,https://charts-static.billboard.com/img/2017/05/sza-8os-love-galore-bgq-53x53.jpg,33,32,16,up,2017-10-14,
33,Location,Khalid,https://charts-static.billboard.com/img/2016/07/khalid-dsk-53x53.jpg,31,16,38,down,2017-10-14,
34,Say You Won't Let Go,James Arthur,https://charts-static.billboard.com/img/2016/10/james-arthur-p5t-53x53.jpg,37,11,49,up,2017-10-14,
35,Congratulations,Post Malone Featuring Quavo,https://charts-static.billboard.com/img/2016/11/post-malone-tp6-53x53.jpg,36,8,40,up,2017-10-14,
36,Friends,Justin Bieber + BloodPop,https://charts-static.billboard.com/img/2017/09/justin-bieber-3jm-53x53.jpg,35,20,6,down,2017-10-14,
37,Small Town Boy,Dustin Lynch,https://charts-static.billboard.com/img/2017/03/dustin-lynch-wz1-53x53.jpg,40,36,17,up,2017-10-14,
38,Loyalty.,Kendrick Lamar Featuring Rihanna,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,41,14,24,up,2017-10-14,
39,...Ready For It?,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,34,4,4,down,2017-10-14,
40,When It Rains It Pours,Luke Combs,https://charts-static.billboard.com/img/2017/07/luke-combs-y14-53x53.jpg,44,40,9,up,2017-10-14,
41,No Promises,Cheat Codes Featuring Demi Lovato,https://charts-static.billboard.com/img/2017/04/cheat-codes-oej-53x53.jpg,45,39,20,up,2017-10-14,
42,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",https://charts-static.billboard.com/img/2017/05/dj-khaled-igg-53x53.jpg,39,1,22,down,2017-10-14,
43,Redbone,Childish Gambino,https://charts-static.billboard.com/img/2016/12/childish-gambino-f0k-53x53.jpg,38,12,43,down,2017-10-14,
44,Havana,Camila Cabello Featuring Young Thug,https://charts-static.billboard.com/img/2017/08/camila-cabello-4tx-53x53.jpg,64,44,7,up,2017-10-14,
45,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,https://charts-static.billboard.com/img/2017/01/goldlink-k5l-53x53.jpg,46,45,14,up,2017-10-14,
46,Do Re Mi,blackbear,https://charts-static.billboard.com/img/2017/04/blackbear-gbd-53x53.jpg,51,46,16,up,2017-10-14,
47,Stay,Zedd & Alessia Cara,https://charts-static.billboard.com/img/2017/03/zedd-edd-53x53.jpg,42,7,31,down,2017-10-14,
48,New Rules,Dua Lipa,https://charts-static.billboard.com/img/2017/07/dua-lipa-vxi-53x53.jpg,53,48,9,up,2017-10-14,
49,Glorious,Macklemore Featuring Skylar Grey,https://charts-static.billboard.com/img/2017/07/macklemore-hve-53x53.jpg,62,49,12,up,2017-10-14,
50,The Weekend,SZA,https://charts-static.billboard.com/img/2017/06/sza-8os-53x53.jpg,52,50,9,up,2017-10-14,
51,Unforgettable,Thomas Rhett,https://charts-static.billboard.com/img/2017/08/thomas-rhett-r0o-53x53.jpg,49,47,9,down,2017-10-14,
52,Gucci Gang,Lil Pump,https://charts-static.billboard.com/img/2017/09/lil-pump-9tf-53x53.jpg,71,52,3,up,2017-10-14,
53,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",https://charts-static.billboard.com/img/2017/07/calvin-harris-s9n-53x53.jpg,43,20,15,down,2017-10-14,
54,Butterfly Effect,Travis Scott,https://charts-static.billboard.com/img/2017/06/travis-scott-jll-53x53.jpg,57,54,18,up,2017-10-14,
55,Silence,Marshmello Featuring Khalid,https://charts-static.billboard.com/img/2017/08/marshmello-9ph-53x53.jpg,56,42,7,up,2017-10-14,
56,Heartache On The Dance Floor,Jon Pardi,https://charts-static.billboard.com/img/2017/05/jon-pardi-trs-53x53.jpg,47,47,13,down,2017-10-14,
57,Bad At Love,Halsey,https://charts-static.billboard.com/img/2017/07/halsey-7xl-53x53.jpg,61,57,4,up,2017-10-14,
58,Perfect,Ed Sheeran,https://charts-static.billboard.com/img/2017/03/ed-sheeran-3vg-53x53.jpg,89,37,5,up,2017-10-14,
59,The Race,Tay-K,Not supported yet,54,44,8,down,2017-10-14,
60,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,https://charts-static.billboard.com/img/2017/09/lil-uzi-vert-mre-53x53.jpg,58,39,5,down,2017-10-14,
61,Roll In Peace,Kodak Black Featuring XXXTENTACION,https://charts-static.billboard.com/img/2017/09/kodak-black-fap-53x53.jpg,59,53,6,down,2017-10-14,
62,Transportin',Kodak Black,https://charts-static.billboard.com/img/2017/09/kodak-black-fap-53x53.jpg,55,46,6,down,2017-10-14,
63,All The Pretty Girls,Kenny Chesney,https://charts-static.billboard.com/img/2017/06/kenny-chesney-en6-53x53.jpg,68,63,9,up,2017-10-14,
64,Jocelyn Flores,XXXTENTACION,https://charts-static.billboard.com/img/2017/09/xxxtentacion-dms-53x53.jpg,50,31,5,down,2017-10-14,
65,I Fall Apart,Post Malone,https://charts-static.billboard.com/img/2016/12/post-malone-tp6-53x53.jpg,,,,new,2017-10-14,
66,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",https://charts-static.billboard.com/img/2017/04/2-chainz-8fw-53x53.jpg,60,44,16,down,2017-10-14,
67,DNA,BTS,https://charts-static.billboard.com/img/2017/10/bts-k31-53x53.jpg,85,67,2,up,2017-10-14,
68,F**k Love,XXXTENTACION Featuring Trippie Redd,https://charts-static.billboard.com/img/2017/09/xxxtentacion-dms-53x53.jpg,65,41,5,down,2017-10-14,
69,Dusk Till Dawn,Zayn Featuring Sia,https://charts-static.billboard.com/img/2017/09/zayn-p59-53x53.jpg,63,44,3,down,2017-10-14,
70,Good Old Days,Macklemore Featuring Kesha,https://charts-static.billboard.com/img/2017/10/macklemore-hve-53x53.jpg,,,,new,2017-10-14,
71,Greatest Love Story,LANCO,https://charts-static.billboard.com/img/2017/03/lanco-v28-53x53.jpg,75,71,4,up,2017-10-14,
72,Every Little Thing,Carly Pearce,https://charts-static.billboard.com/img/2017/04/carly-pearce-rdp-53x53.jpg,76,72,9,up,2017-10-14,
73,They Don't Know,Jason Aldean,https://charts-static.billboard.com/img/2017/05/jason-aldean-53x53.jpg,74,73,9,up,2017-10-14,
74,Love So Soft,Kelly Clarkson,https://charts-static.billboard.com/img/2017/09/kelly-clarkson-091-53x53.jpg,81,62,3,up,2017-10-14,
75,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",https://charts-static.billboard.com/img/2017/09/chris-brown-cte-53x53.jpg,79,75,3,up,2017-10-14,
76,Escapate Conmigo,Wisin Featuring Ozuna,https://charts-static.billboard.com/img/2017/04/wisin-d0t-53x53.jpg,70,63,16,down,2017-10-14,
77,B.E.D.,Jacquees,https://charts-static.billboard.com/img/2017/06/jacquees-9qn-53x53.jpg,73,69,8,down,2017-10-14,
78,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,https://charts-static.billboard.com/img/2017/09/g-eazy-4o5-53x53.jpg,97,78,3,up,2017-10-14,
79,Sauce It Up,Lil Uzi Vert,https://charts-static.billboard.com/img/2017/09/lil-uzi-vert-mre-53x53.jpg,69,49,5,down,2017-10-14,
80,Felices Los 4,Maluma,https://charts-static.billboard.com/img/2017/05/maluma-el2-53x53.jpg,72,48,20,down,2017-10-14,
81,Fix A Drink,Chris Janson,https://charts-static.billboard.com/img/2017/06/chris-janson-cex-53x53.jpg,94,81,5,up,2017-10-14,
82,Light It Up,Luke Bryan,https://charts-static.billboard.com/img/2017/09/luke-bryan-kl4-53x53.jpg,86,76,5,up,2017-10-14,
83,I'll Name The Dogs,Blake Shelton,https://charts-static.billboard.com/img/2017/09/blake-shelton-22w-53x53.jpg,88,73,3,up,2017-10-14,
84,More Girls Like You,Kip Moore,https://charts-static.billboard.com/img/2017/02/kip-moore-fzz-53x53.jpg,83,82,7,down,2017-10-14,
85,No Such Thing As A Broken Heart,Old Dominion,https://charts-static.billboard.com/img/2017/03/old-dominion-wac-53x53.jpg,77,46,18,down,2017-10-14,
86,I Could Use A Love Song,Maren Morris,https://charts-static.billboard.com/img/2017/03/maren-morris-eyk-53x53.jpg,90,86,6,up,2017-10-14,
87,Relationship,Young Thug Featuring Future,https://charts-static.billboard.com/img/2017/07/young-thug-288-53x53.jpg,82,82,6,down,2017-10-14,
88,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,https://charts-static.billboard.com/img/2017/08/louis-tomlinson-ece-53x53.jpg,78,40,10,down,2017-10-14,
89,It Ain't My Fault,Brothers Osborne,https://charts-static.billboard.com/img/2017/01/brothers-osborne-fo0-53x53.jpg,91,79,15,up,2017-10-14,
90,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,https://charts-static.billboard.com/img/2017/06/meek-mill-utw-53x53.jpg,80,51,12,down,2017-10-14,
91,Questions,Chris Brown,https://charts-static.billboard.com/img/2017/09/chris-brown-cte-53x53.jpg,84,84,5,down,2017-10-14,
92,Curve,Gucci Mane Featuring The Weeknd,https://charts-static.billboard.com/img/2017/10/gucci-mane-fyx-53x53.jpg,67,67,2,down,2017-10-14,
93,Do I Make You Wanna,Billy Currington,https://charts-static.billboard.com/img/2016/12/billy-currington-kzk-53x53.jpg,95,47,16,up,2017-10-14,
94,Losing Sleep,Chris Young,https://charts-static.billboard.com/img/2017/05/chris-young-obk-53x53.jpg,,,,new,2017-10-14,
95,Like I Loved You,Brett Young,https://charts-static.billboard.com/img/2017/07/brett-young-9rw-53x53.jpg,,,,new,2017-10-14,
96,Fetish,Selena Gomez Featuring Gucci Mane,https://charts-static.billboard.com/img/2017/07/selena-gomez-scg-53x53.jpg,87,27,12,down,2017-10-14,
97,Round Here Buzz,Eric Church,https://charts-static.billboard.com/img/2017/04/eric-church-3cj-53x53.jpg,,,,new,2017-10-14,
98,Plain Jane,A$AP Ferg Featuring Nicki Minaj,https://charts-static.billboard.com/img/2017/09/aap-ferg-vp1-53x53.jpg,,,,new,2017-10-14,
99,Wish I Knew You,The Revivalists,https://charts-static.billboard.com/img/2016/05/the-revivalists-mhf-53x53.jpg,99,84,9,same,2017-10-14,
100,Go Flex,Post Malone,https://charts-static.billboard.com/img/2016/05/post-malone-tp6-53x53.jpg,-,94,2,re-entry,2017-10-14,
1,Bodak Yellow (Money Moves),Cardi B,https://charts-static.billboard.com/img/2017/07/cardi-b-n38-53x53.jpg,1,1,14,same,2017-10-21,3
2,Rockstar,Post Malone Featuring 21 Savage,https://charts-static.billboard.com/img/2017/10/post-malone-tp6-53x53.jpg,2,2,3,same,2017-10-21,
3,Mi Gente,J Balvin & Willy William Featuring Beyonce,https://charts-static.billboard.com/img/2017/07/j-balvin-d72-53x53.jpg,21,3,14,up,2017-10-21,
4,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,https://charts-static.billboard.com/img/2017/05/logic-lma-18002738255-72t-53x53.jpg,4,3,23,same,2017-10-21,
5,Look What You Made Me Do,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,3,1,7,down,2017-10-21,
6,Feel It Still,Portugal. The Man,https://charts-static.billboard.com/img/2017/03/portugal-the-man-l5z-53x53.jpg,7,6,16,up,2017-10-21,
7,Thunder,Imagine Dragons,https://charts-static.billboard.com/img/2017/05/imagine-dragons-hy6-53x53.jpg,17,7,23,up,2017-10-21,
8,Sorry Not Sorry,Demi Lovato,https://charts-static.billboard.com/img/2017/07/demi-lovato-rh9-53x53.jpg,10,8,13,up,2017-10-21,
9,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,https://charts-static.billboard.com/img/2017/01/luis-fonsi-pa2-despacito-304-53x53.jpg,5,1,38,down,2017-10-21,
10,Unforgettable,French Montana Featuring Swae Lee,https://charts-static.billboard.com/img/2017/04/french-montana-9l1-53x53.jpg,6,3,26,down,2017-10-21,
11,Believer,Imagine Dragons,https://charts-static.billboard.com/img/2017/02/imagine-dragons-hy6-53x53.jpg,8,4,35,down,2017-10-21,
12,Rake It Up,Yo Gotti Featuring Nicki Minaj,https://charts-static.billboard.com/img/2017/06/yo-gotti-w7z-53x53.jpg,9,8,14,down,2017-10-21,
13,Too Good At Goodbyes,Sam Smith,https://charts-static.billboard.com/img/2017/09/sam-smith-9q2-53x53.jpg,14,5,4,up,2017-10-21,
14,Strip That Down,Liam Payne Featuring Quavo,https://charts-static.billboard.com/img/2017/06/liam-payne-wri-53x53.jpg,12,10,20,down,2017-10-21,
15,Attention,Charlie Puth,https://charts-static.billboard.com/img/2017/05/charlie-puth-w4y-53x53.jpg,11,5,24,down,2017-10-21,
16,Bank Account,21 Savage,https://charts-static.billboard.com/img/2017/07/21-savage-jjg-53x53.jpg,15,12,13,down,2017-10-21,
17,There's Nothing Holdin' Me Back,Shawn Mendes,https://charts-static.billboard.com/img/2017/05/shawn-mendes-drf-53x53.jpg,16,6,24,down,2017-10-21,
18,Slow Hands,Niall Horan,https://charts-static.billboard.com/img/2017/05/niall-horan-5to-53x53.jpg,13,11,23,down,2017-10-21,
19,What Lovers Do,Maroon 5 Featuring SZA,https://charts-static.billboard.com/img/2017/09/maroon-5-9st-53x53.jpg,20,19,6,up,2017-10-21,
20,Shape Of You,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-53x53.jpg,19,1,39,down,2017-10-21,
21,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,https://charts-static.billboard.com/img/2017/07/dj-khaled-igg-53x53.jpg,18,2,16,down,2017-10-21,
22,Humble.,Kendrick Lamar,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,28,1,27,up,2017-10-21,
23,That's What I Like,Bruno Mars,https://charts-static.billboard.com/img/2016/12/bruno-mars-va7-thats-what-i-like-hq0-53x53.jpg,22,1,38,down,2017-10-21,
24,I Get The Bag,Gucci Mane Featuring Migos,https://charts-static.billboard.com/img/2017/09/gucci-mane-fyx-53x53.jpg,23,22,7,down,2017-10-21,
25,What About Us,P!nk,https://charts-static.billboard.com/img/2017/08/pnk-e1s-53x53.jpg,29,25,9,up,2017-10-21,
26,Praying,Kesha,https://charts-static.billboard.com/img/2017/07/kesha-iom-53x53.jpg,24,22,13,down,2017-10-21,
27,Young Dumb & Broke,Khalid,https://charts-static.billboard.com/img/2017/05/khalid-53x53.jpg,25,25,12,down,2017-10-21,
28,What Ifs,Kane Brown Featuring Lauren Alaina,https://charts-static.billboard.com/img/2016/12/kane-brown-k3k-53x53.jpg,31,28,17,up,2017-10-21,
29,Havana,Camila Cabello Featuring Young Thug,https://charts-static.billboard.com/img/2017/08/camila-cabello-4tx-53x53.jpg,44,29,8,up,2017-10-21,
30,XO TOUR Llif3,Lil Uzi Vert,https://charts-static.billboard.com/img/2017/04/lil-uzi-vert-mre-53x53.jpg,27,7,28,down,2017-10-21,
31,Body Like A Back Road,Sam Hunt,https://charts-static.billboard.com/img/2017/02/sam-hunt-2mf-53x53.jpg,26,6,36,down,2017-10-21,
32,Something Just Like This,The Chainsmokers & Coldplay,https://charts-static.billboard.com/img/2017/03/the-chainsmokers-9iv-53x53.jpg,30,3,33,down,2017-10-21,
33,Love Galore,SZA Featuring Travis Scott,https://charts-static.billboard.com/img/2017/05/sza-8os-love-galore-bgq-53x53.jpg,32,32,17,down,2017-10-21,
34,Perfect,Ed Sheeran,https://charts-static.billboard.com/img/2017/03/ed-sheeran-3vg-53x53.jpg,58,34,6,up,2017-10-21,
35,Congratulations,Post Malone Featuring Quavo,https://charts-static.billboard.com/img/2016/11/post-malone-tp6-53x53.jpg,35,8,41,same,2017-10-21,
36,Location,Khalid,https://charts-static.billboard.com/img/2016/07/khalid-dsk-53x53.jpg,33,16,39,down,2017-10-21,
37,Say You Won't Let Go,James Arthur,https://charts-static.billboard.com/img/2016/10/james-arthur-p5t-53x53.jpg,34,11,50,down,2017-10-21,
38,No Promises,Cheat Codes Featuring Demi Lovato,https://charts-static.billboard.com/img/2017/04/cheat-codes-oej-53x53.jpg,41,38,21,up,2017-10-21,
39,I Fall Apart,Post Malone,https://charts-static.billboard.com/img/2016/12/post-malone-tp6-53x53.jpg,65,39,2,up,2017-10-21,
40,When It Rains It Pours,Luke Combs,https://charts-static.billboard.com/img/2017/07/luke-combs-y14-53x53.jpg,40,40,10,same,2017-10-21,
41,Do Re Mi,blackbear,https://charts-static.billboard.com/img/2017/04/blackbear-gbd-53x53.jpg,46,41,17,up,2017-10-21,
42,New Rules,Dua Lipa,https://charts-static.billboard.com/img/2017/07/dua-lipa-vxi-53x53.jpg,48,42,10,up,2017-10-21,
43,Small Town Boy,Dustin Lynch,https://charts-static.billboard.com/img/2017/03/dustin-lynch-wz1-53x53.jpg,37,36,18,down,2017-10-21,
44,Loyalty.,Kendrick Lamar Featuring Rihanna,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,38,14,25,down,2017-10-21,
45,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,https://charts-static.billboard.com/img/2017/01/goldlink-k5l-53x53.jpg,45,45,15,same,2017-10-21,
46,Gucci Gang,Lil Pump,https://charts-static.billboard.com/img/2017/09/lil-pump-9tf-53x53.jpg,52,46,4,up,2017-10-21,
47,...Ready For It?,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,39,4,5,down,2017-10-21,
48,The Weekend,SZA,https://charts-static.billboard.com/img/2017/06/sza-8os-53x53.jpg,50,48,10,up,2017-10-21,
49,Bad At Love,Halsey,https://charts-static.billboard.com/img/2017/07/halsey-7xl-53x53.jpg,57,49,5,up,2017-10-21,
50,Redbone,Childish Gambino,https://charts-static.billboard.com/img/2016/12/childish-gambino-f0k-53x53.jpg,43,12,44,down,2017-10-21,
51,Unforgettable,Thomas Rhett,https://charts-static.billboard.com/img/2017/08/thomas-rhett-r0o-53x53.jpg,51,47,10,same,2017-10-21,
52,Butterfly Effect,Travis Scott,https://charts-static.billboard.com/img/2017/06/travis-scott-jll-53x53.jpg,54,52,19,up,2017-10-21,
53,Silence,Marshmello Featuring Khalid,https://charts-static.billboard.com/img/2017/08/marshmello-9ph-53x53.jpg,55,42,8,up,2017-10-21,
54,Friends,Justin Bieber + BloodPop,https://charts-static.billboard.com/img/2017/09/justin-bieber-3jm-53x53.jpg,36,20,7,down,2017-10-21,
55,Glorious,Macklemore Featuring Skylar Grey,https://charts-static.billboard.com/img/2017/07/macklemore-hve-53x53.jpg,49,49,13,down,2017-10-21,
56,Roll In Peace,Kodak Black Featuring XXXTENTACION,https://charts-static.billboard.com/img/2017/09/kodak-black-fap-53x53.jpg,61,53,7,up,2017-10-21,
57,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,https://charts-static.billboard.com/img/2017/09/lil-uzi-vert-mre-53x53.jpg,60,39,6,up,2017-10-21,
58,The Race,Tay-K,Not supported yet,59,44,9,up,2017-10-21,
59,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,https://charts-static.billboard.com/img/2017/09/g-eazy-4o5-53x53.jpg,78,59,4,up,2017-10-21,
60,Transportin',Kodak Black,https://charts-static.billboard.com/img/2017/09/kodak-black-fap-53x53.jpg,62,46,7,up,2017-10-21,
61,Heartache On The Dance Floor,Jon Pardi,https://charts-static.billboard.com/img/2017/05/jon-pardi-trs-53x53.jpg,56,47,14,down,2017-10-21,
62,Jocelyn Flores,XXXTENTACION,https://charts-static.billboard.com/img/2017/09/xxxtentacion-dms-53x53.jpg,64,31,6,up,2017-10-21,
63,All The Pretty Girls,Kenny Chesney,https://charts-static.billboard.com/img/2017/06/kenny-chesney-en6-53x53.jpg,63,63,10,same,2017-10-21,
64,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",https://charts-static.billboard.com/img/2017/04/2-chainz-8fw-53x53.jpg,66,44,17,up,2017-10-21,
65,Greatest Love Story,LANCO,https://charts-static.billboard.com/img/2017/03/lanco-v28-53x53.jpg,71,65,5,up,2017-10-21,
66,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",https://charts-static.billboard.com/img/2017/07/calvin-harris-s9n-53x53.jpg,53,20,16,down,2017-10-21,
67,They Don't Know,Jason Aldean,https://charts-static.billboard.com/img/2017/05/jason-aldean-53x53.jpg,73,67,10,up,2017-10-21,
68,Hi Bich,Bhad Bhabie,https://charts-static.billboard.com/img/2017/09/bhad-bhabie-nmi-53x53.jpg,,,,new,2017-10-21,
69,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",https://charts-static.billboard.com/img/2017/09/chris-brown-cte-53x53.jpg,75,69,4,up,2017-10-21,
70,Dusk Till Dawn,Zayn Featuring Sia,https://charts-static.billboard.com/img/2017/09/zayn-p59-53x53.jpg,69,44,4,down,2017-10-21,
71,Every Little Thing,Carly Pearce,https://charts-static.billboard.com/img/2017/04/carly-pearce-rdp-53x53.jpg,72,71,10,up,2017-10-21,
72,Love So Soft,Kelly Clarkson,https://charts-static.billboard.com/img/2017/09/kelly-clarkson-091-53x53.jpg,74,62,4,up,2017-10-21,
73,F**k Love,XXXTENTACION Featuring Trippie Redd,https://charts-static.billboard.com/img/2017/09/xxxtentacion-dms-53x53.jpg,68,41,6,down,2017-10-21,
74,No Promises,A Boogie Wit da Hoodie,https://charts-static.billboard.com/img/2017/10/a-boogie-wit-da-hoodie-89d-53x53.jpg,,,,new,2017-10-21,
75,Say A',A Boogie Wit da Hoodie,https://charts-static.billboard.com/img/2017/10/a-boogie-wit-da-hoodie-89d-53x53.jpg,,,,new,2017-10-21,
76,Escapate Conmigo,Wisin Featuring Ozuna,https://charts-static.billboard.com/img/2017/04/wisin-d0t-53x53.jpg,76,63,17,same,2017-10-21,
77,B.E.D.,Jacquees,https://charts-static.billboard.com/img/2017/06/jacquees-9qn-53x53.jpg,77,69,9,same,2017-10-21,
78,Relationship,Young Thug Featuring Future,https://charts-static.billboard.com/img/2017/07/young-thug-288-53x53.jpg,87,78,7,up,2017-10-21,
79,Sauce It Up,Lil Uzi Vert,https://charts-static.billboard.com/img/2017/09/lil-uzi-vert-mre-53x53.jpg,79,49,6,same,2017-10-21,
80,Light It Up,Luke Bryan,https://charts-static.billboard.com/img/2017/09/luke-bryan-kl4-53x53.jpg,82,76,6,up,2017-10-21,
81,More Girls Like You,Kip Moore,https://charts-static.billboard.com/img/2017/02/kip-moore-fzz-53x53.jpg,84,81,8,up,2017-10-21,
82,Fix A Drink,Chris Janson,https://charts-static.billboard.com/img/2017/06/chris-janson-cex-53x53.jpg,81,81,6,down,2017-10-21,
83,I'll Name The Dogs,Blake Shelton,https://charts-static.billboard.com/img/2017/09/blake-shelton-22w-53x53.jpg,83,73,4,same,2017-10-21,
84,Undefeated,A Boogie Wit da Hoodie Featuring 21 Savage,https://charts-static.billboard.com/img/2017/10/a-boogie-wit-da-hoodie-89d-53x53.jpg,,,,new,2017-10-21,
85,I Could Use A Love Song,Maren Morris,https://charts-static.billboard.com/img/2017/03/maren-morris-eyk-53x53.jpg,86,85,7,up,2017-10-21,
86,Beast Mode,A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,https://charts-static.billboard.com/img/2017/09/a-boogie-wit-da-hoodie-89d-53x53.jpg,,,,new,2017-10-21,
87,DNA,BTS,https://charts-static.billboard.com/img/2017/10/bts-k31-53x53.jpg,67,67,3,down,2017-10-21,
88,It Ain't My Fault,Brothers Osborne,https://charts-static.billboard.com/img/2017/01/brothers-osborne-fo0-53x53.jpg,89,79,16,up,2017-10-21,
89,Questions,Chris Brown,https://charts-static.billboard.com/img/2017/09/chris-brown-cte-53x53.jpg,91,84,6,up,2017-10-21,
90,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,https://charts-static.billboard.com/img/2017/09/hailee-steinfeld-bg5-53x53.jpg,-,90,2,re-entry,2017-10-21,
91,Like I Loved You,Brett Young,https://charts-static.billboard.com/img/2017/07/brett-young-9rw-53x53.jpg,95,91,2,up,2017-10-21,
92,No Such Thing As A Broken Heart,Old Dominion,https://charts-static.billboard.com/img/2017/03/old-dominion-wac-53x53.jpg,85,46,19,down,2017-10-21,
93,Do I Make You Wanna,Billy Currington,https://charts-static.billboard.com/img/2016/12/billy-currington-kzk-53x53.jpg,93,47,17,same,2017-10-21,
94,Losing Sleep,Chris Young,https://charts-static.billboard.com/img/2017/05/chris-young-obk-53x53.jpg,94,94,2,same,2017-10-21,
95,Go Flex,Post Malone,https://charts-static.billboard.com/img/2016/05/post-malone-tp6-53x53.jpg,100,94,3,up,2017-10-21,
96,Sky Walker,Miguel Featuring Travis Scott,https://charts-static.billboard.com/img/2017/09/miguel-y6r-53x53.jpg,-,96,2,re-entry,2017-10-21,
97,Plain Jane,A$AP Ferg Featuring Nicki Minaj,https://charts-static.billboard.com/img/2017/09/aap-ferg-vp1-53x53.jpg,98,97,2,up,2017-10-21,
98,Smooth,Florida Georgia Line,https://charts-static.billboard.com/img/2016/07/florida-georgia-line-jau-53x53.jpg,,,,new,2017-10-21,
99,Round Here Buzz,Eric Church,https://charts-static.billboard.com/img/2017/04/eric-church-3cj-53x53.jpg,97,97,2,down,2017-10-21,
