rank,title,artist,image,last week,peak position,weeks on chart,detail,date,weeks at no.1
79,Holler Back,The Lost Trailers,https://charts-static.billboard.com/img/2008/02/the-lost-trailers-s1x-53x53.jpg,85,79,8,up,2008-09-06,
80,Please Excuse My Hands,Plies Featuring Jamie Foxx & The-Dream,https://charts-static.billboard.com/img/2008/06/plies-yvr-53x53.jpg,79,79,5,down,2008-09-06,
81,Thunder,Boys Like Girls,https://charts-static.billboard.com/img/2008/05/boys-like-girls-9nc-53x53.jpg,76,76,9,down,2008-09-06,
82,Energy,Keri Hilson,https://charts-static.billboard.com/img/2008/07/keri-hilson-1r3-53x53.jpg,87,82,3,up,2008-09-06,
83,Believe,Staind,https://charts-static.billboard.com/img/2008/07/staind-cef-53x53.jpg,-,83,2,re-entry,2008-09-06,
84,Mercy,Duffy,https://charts-static.billboard.com/img/2008/03/duffy-rc6-53x53.jpg,77,27,18,down,2008-09-06,
85,American Boy,Studio All-Stars,Not supported yet,,,,new,2008-09-06,
86,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,https://charts-static.billboard.com/img/2008/07/lil-wayne-9q6-53x53.jpg,,,,new,2008-09-06,
87,If I Never See Your Face Again,Maroon 5 Featuring Rihanna,https://charts-static.billboard.com/img/2008/05/maroon-5-9st-53x53.jpg,82,51,16,down,2008-09-06,
88,Home,Blake Shelton,https://charts-static.billboard.com/img/2008/02/blake-shelton-22w-53x53.jpg,75,41,20,down,2008-09-06,
89,Gunpowder And Lead,Miranda Lambert,https://charts-static.billboard.com/img/2008/01/miranda-lambert-miy-53x53.jpg,72,52,16,down,2008-09-06,
90,Mr. Carter,Lil Wayne Featuring Jay-Z,https://charts-static.billboard.com/img/2008/06/lil-wayne-9q6-53x53.jpg,80,62,12,down,2008-09-06,
91,Put A Girl In It,Brooks & Dunn,https://charts-static.billboard.com/img/2008/05/brooks-dunn-b6k-53x53.jpg,70,54,13,down,2008-09-06,
92,Cry For You,September,https://charts-static.billboard.com/img/2007/03/september-5sv-53x53.jpg,94,92,2,up,2008-09-06,
93,Get Back,Demi Lovato,https://charts-static.billboard.com/img/2008/08/demi-lovato-rh9-53x53.jpg,43,43,2,down,2008-09-06,
94,What About Now,Daughtry,https://charts-static.billboard.com/img/2008/04/daughtry-uco-53x53.jpg,-,18,3,re-entry,2008-09-06,
95,Girls Around The World,Lloyd Featuring Lil Wayne,https://charts-static.billboard.com/img/2008/04/lloyd-a2k-53x53.jpg,86,64,14,down,2008-09-06,
96,Free Fallin',John Mayer,https://charts-static.billboard.com/img/2008/07/john-mayer-4ke-53x53.jpg,91,51,7,down,2008-09-06,
97,Never Would Have Made It,Marvin Sapp,https://charts-static.billboard.com/img/2007/06/marvin-sapp-ugx-53x53.jpg,93,82,11,down,2008-09-06,
98,Miss Independent,Ne-Yo,https://charts-static.billboard.com/img/2008/08/ne-yo-9u2-53x53.jpg,,,,new,2008-09-06,
99,Marco Polo,Bow Wow Featuring Soulja Boy Tell'em,https://charts-static.billboard.com/img/2008/07/bow-wow-ywr-53x53.jpg,95,66,3,down,2008-09-06,
100,Teenage Love Affair,Alicia Keys,https://charts-static.billboard.com/img/2008/02/alicia-keys-xkr-53x53.jpg,97,54,16,down,2008-09-06,
1,Whatever You Like,T.I.,https://charts-static.billboard.com/img/2008/08/ti-e27-53x53.jpg,1,1,4,same,2008-09-13,2
2,Disturbia,Rihanna,https://charts-static.billboard.com/img/2008/06/rihanna-v3t-53x53.jpg,2,1,11,same,2008-09-13,
3,So What,P!nk,https://charts-static.billboard.com/img/2008/08/pnk-e1s-53x53.jpg,9,3,2,up,2008-09-13,
4,Forever,Chris Brown,https://charts-static.billboard.com/img/2008/04/chris-brown-cte-53x53.jpg,3,2,19,down,2008-09-13,
5,Paper Planes,M.I.A.,https://charts-static.billboard.com/img/2008/03/mia-1-rep-53x53.jpg,6,5,7,up,2008-09-13,
6,Dangerous,Kardinal Offishall Featuring Akon,https://charts-static.billboard.com/img/2008/04/kardinal-offishall-e7y-53x53.jpg,5,5,17,down,2008-09-13,
7,Viva La Vida,Coldplay,https://charts-static.billboard.com/img/2008/05/coldplay-j2u-53x53.jpg,7,1,17,same,2008-09-13,
8,Closer,Ne-Yo,https://charts-static.billboard.com/img/2008/04/ne-yo-9u2-53x53.jpg,8,8,20,same,2008-09-13,
9,I'm Yours,Jason Mraz,https://charts-static.billboard.com/img/1840/12/jason-mraz-5w0-53x53.jpg,24,9,20,up,2008-09-13,
10,I Kissed A Girl,Katy Perry,https://charts-static.billboard.com/img/2008/05/katy-perry-l8p-53x53.jpg,4,1,17,down,2008-09-13,
11,When I Grow Up,The Pussycat Dolls,https://charts-static.billboard.com/img/2008/06/the-pussycat-dolls-t1l-53x53.jpg,11,9,14,same,2008-09-13,
12,Put On,Young Jeezy Featuring Kanye West,https://charts-static.billboard.com/img/2008/05/jeezy-g79-53x53.jpg,12,12,13,same,2008-09-13,
13,Can't Believe It,T-Pain Featuring Lil Wayne,https://charts-static.billboard.com/img/2008/07/t-pain-kj8-53x53.jpg,22,13,5,up,2008-09-13,
14,Take A Bow,Rihanna,https://charts-static.billboard.com/img/2008/03/rihanna-v3t-53x53.jpg,10,1,21,down,2008-09-13,
15,Leavin',Jesse McCartney,https://charts-static.billboard.com/img/2008/03/jesse-mccartney-2fg-53x53.jpg,14,10,19,down,2008-09-13,
16,Got Money,Lil Wayne Featuring T-Pain,https://charts-static.billboard.com/img/2008/05/lil-wayne-9q6-53x53.jpg,18,13,14,up,2008-09-13,
17,One Step At A Time,Jordin Sparks,https://charts-static.billboard.com/img/2008/05/jordin-sparks-v2k-53x53.jpg,17,17,10,same,2008-09-13,
18,Get Like Me,David Banner Featuring Chris Brown,https://charts-static.billboard.com/img/2008/01/david-banner-3rs-53x53.jpg,16,16,17,down,2008-09-13,
19,A Milli,Lil Wayne,https://charts-static.billboard.com/img/2008/05/lil-wayne-9q6-53x53.jpg,13,6,19,down,2008-09-13,
20,Hot N Cold,Katy Perry,https://charts-static.billboard.com/img/2008/07/katy-perry-l8p-53x53.jpg,47,20,5,up,2008-09-13,
21,In The Ayer,Flo Rida Featuring will.i.am,https://charts-static.billboard.com/img/2008/05/flo-rida-8v1-53x53.jpg,23,21,11,up,2008-09-13,
22,Better In Time,Leona Lewis,https://charts-static.billboard.com/img/2008/04/leona-lewis-8c8-53x53.jpg,28,22,8,up,2008-09-13,
23,All Summer Long,Kid Rock,https://charts-static.billboard.com/img/2008/04/kid-rock-qaf-53x53.jpg,25,23,9,up,2008-09-13,
24,Fall For You,Secondhand Serenade,https://charts-static.billboard.com/img/2008/03/secondhand-serenade-uco-53x53.jpg,29,24,12,up,2008-09-13,
25,Bleeding Love,Leona Lewis,https://charts-static.billboard.com/img/2008/02/leona-lewis-8c8-53x53.jpg,20,1,29,down,2008-09-13,
26,My Life,The Game Featuring Lil Wayne,https://charts-static.billboard.com/img/2008/08/the-game-r55-53x53.jpg,32,21,4,up,2008-09-13,
27,Shake It,Metro Station,https://charts-static.billboard.com/img/2008/03/metro-station-o8r-53x53.jpg,26,10,22,down,2008-09-13,
28,Lolli Lolli (Pop That Body),"Three 6 Mafia Featuring Project Pat, Young D & Superpower",https://charts-static.billboard.com/img/2008/04/three-6-mafia-wgx-53x53.jpg,27,18,16,down,2008-09-13,
29,Burnin' Up,Jonas Brothers,https://charts-static.billboard.com/img/2008/07/jonas-brothers-m8u-53x53.jpg,21,5,10,down,2008-09-13,
30,Pocketful Of Sunshine,Natasha Bedingfield,https://charts-static.billboard.com/img/2008/02/natasha-bedingfield-z7w-53x53.jpg,30,5,29,same,2008-09-13,
31,Crush,David Archuleta,https://charts-static.billboard.com/img/2008/08/david-archuleta-q6g-crush-45n-53x53.jpg,15,2,3,down,2008-09-13,
32,Miss Independent,Ne-Yo,https://charts-static.billboard.com/img/2008/08/ne-yo-9u2-53x53.jpg,98,32,2,up,2008-09-13,
33,All Summer Long,Hit Masters,Not supported yet,19,19,3,down,2008-09-13,
34,The Business,Yung Berg Featuring Casha,https://charts-static.billboard.com/img/2008/05/yung-berg-2h4-53x53.jpg,33,33,8,down,2008-09-13,
35,Lollipop,Lil Wayne Featuring Static Major,https://charts-static.billboard.com/img/2008/03/lil-wayne-9q6-53x53.jpg,34,1,25,down,2008-09-13,
36,The Time Of My Life,David Cook,https://charts-static.billboard.com/img/2008/06/david-cook-4hg-53x53.jpg,35,3,15,down,2008-09-13,
37,Love Remains The Same,Gavin Rossdale,https://charts-static.billboard.com/img/2008/04/gavin-rossdale-rc7-53x53.jpg,51,37,13,up,2008-09-13,
38,I Luv Your Girl,The-Dream,https://charts-static.billboard.com/img/2008/02/the-dream-8ca-53x53.jpg,36,20,19,down,2008-09-13,
39,Do You Believe Me Now,Jimmy Wayne,https://charts-static.billboard.com/img/2008/04/jimmy-wayne-sud-53x53.jpg,58,39,7,up,2008-09-13,
40,Don't Think I Don't Think About It,Darius Rucker,https://charts-static.billboard.com/img/2008/05/darius-rucker-iex-53x53.jpg,49,40,8,up,2008-09-13,
41,Need U Bad,Jazmine Sullivan,https://charts-static.billboard.com/img/2008/05/jazmine-sullivan-2qt-53x53.jpg,42,41,7,up,2008-09-13,
42,The Day That Never Comes,Metallica,https://charts-static.billboard.com/img/2008/09/metallica-b7f-53x53.jpg,31,31,2,down,2008-09-13,
43,It's Not My Time,3 Doors Down,https://charts-static.billboard.com/img/2008/03/3-doors-down-qu6-53x53.jpg,38,17,28,down,2008-09-13,
44,Waitin' On A Woman,Brad Paisley,https://charts-static.billboard.com/img/2008/06/brad-paisley-ws4-53x53.jpg,55,44,8,up,2008-09-13,
45,You Look Good In My Shirt,Keith Urban,https://charts-static.billboard.com/img/2004/07/keith-urban-t54-53x53.jpg,46,44,11,up,2008-09-13,
46,Everybody Wants To Go To Heaven,Kenny Chesney With The Wailers,https://charts-static.billboard.com/img/2008/08/kenny-chesney-en6-53x53.jpg,52,41,3,up,2008-09-13,
47,Here I Am,Rick Ross Featuring Nelly & Avery Storm,https://charts-static.billboard.com/img/2008/05/rick-ross-oua-53x53.jpg,44,41,10,down,2008-09-13,
48,Just A Dream,Carrie Underwood,https://charts-static.billboard.com/img/2007/11/carrie-underwood-ko6-53x53.jpg,57,48,4,up,2008-09-13,
49,I Still Miss You,Keith Anderson,https://charts-static.billboard.com/img/2008/02/keith-anderson-cm1-53x53.jpg,53,48,12,up,2008-09-13,
50,No Air,Jordin Sparks Duet With Chris Brown,https://charts-static.billboard.com/img/2007/12/jordin-sparks-v2k-53x53.jpg,43,3,35,down,2008-09-13,
51,Should've Said No,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,40,33,15,down,2008-09-13,
52,American Boy,Studio All-Stars,Not supported yet,85,52,2,up,2008-09-13,
53,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,https://charts-static.billboard.com/img/2008/07/lil-wayne-9q6-53x53.jpg,86,53,2,up,2008-09-13,
54,She Never Cried In Front Of Me,Toby Keith,https://charts-static.billboard.com/img/2008/07/toby-keith-5au-53x53.jpg,59,54,8,up,2008-09-13,
55,Baby,LL Cool J Featuring The-Dream,https://charts-static.billboard.com/img/2008/06/ll-cool-j-vs1-53x53.jpg,56,52,6,up,2008-09-13,
56,Troubadour,George Strait,https://charts-static.billboard.com/img/2008/06/george-strait-6xj-53x53.jpg,63,56,8,up,2008-09-13,
57,American Boy,Estelle Featuring Kanye West,https://charts-static.billboard.com/img/2008/03/estelle-qic-53x53.jpg,37,11,20,down,2008-09-13,
58,All I Want To Do,Sugarland,https://charts-static.billboard.com/img/2008/06/sugarland-661-53x53.jpg,50,18,11,down,2008-09-13,
59,What Them Girls Like,Ludacris Co-Starring Chris Brown & Sean Garrett,https://charts-static.billboard.com/img/2008/08/ludacris-5cn-53x53.jpg,,,,new,2008-09-13,
60,Spotlight,Jennifer Hudson,https://charts-static.billboard.com/img/2008/05/jennifer-hudson-ea8-53x53.jpg,66,60,6,up,2008-09-13,
61,Heaven Sent,Keyshia Cole,https://charts-static.billboard.com/img/2017/03/keyshia-cole-53x53.jpg,48,28,18,down,2008-09-13,
62,Swing Ya Rag,T.I. Featuring Swizz Beatz,https://charts-static.billboard.com/img/2008/07/ti-e27-53x53.jpg,,,,new,2008-09-13,
63,Johnny & June,Heidi Newfield,https://charts-static.billboard.com/img/2008/04/heidi-newfield-6gw-53x53.jpg,64,63,8,up,2008-09-13,
64,Body On Me,Nelly Featuring Ashanti & Akon,https://charts-static.billboard.com/img/2008/06/nelly-fmf-53x53.jpg,65,64,7,up,2008-09-13,
65,Swing,Savage Featuring Soulja Boy Tell'em,https://charts-static.billboard.com/img/2008/04/savage-3ix-91x91.jpg,73,65,5,up,2008-09-13,
66,Out Here Grindin,"DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood, Trick Daddy & Lil' Boosie",https://charts-static.billboard.com/img/2008/05/dj-khaled-igg-53x53.jpg,62,38,9,down,2008-09-13,
67,My Apocalypse,Metallica,https://charts-static.billboard.com/img/2008/09/metallica-b7f-53x53.jpg,,,,new,2008-09-13,
68,Holler Back,The Lost Trailers,https://charts-static.billboard.com/img/2008/02/the-lost-trailers-s1x-53x53.jpg,79,68,9,up,2008-09-13,
69,Shattered (Turn The Car Around),O.A.R.,https://charts-static.billboard.com/img/2008/07/oar-lfh-53x53.jpg,70,69,4,up,2008-09-13,
70,Addicted,Saving Abel,https://charts-static.billboard.com/img/2008/02/saving-abel-2fn-53x53.jpg,69,63,12,down,2008-09-13,
71,That's What You Get,Paramore,https://charts-static.billboard.com/img/2008/04/paramore-teo-53x53.jpg,68,66,13,down,2008-09-13,
72,Get Back,Demi Lovato,https://charts-static.billboard.com/img/2008/08/demi-lovato-rh9-53x53.jpg,93,43,3,up,2008-09-13,
73,Magic,Robin Thicke,https://charts-static.billboard.com/img/2008/05/robin-thicke-cu8-53x53.jpg,67,61,10,down,2008-09-13,
74,Bartender Song,Rehab,https://charts-static.billboard.com/img/2008/05/rehab-k9t-53x53.jpg,78,71,10,up,2008-09-13,
75,Check Yes Juliet (Run Baby Run),WE the Kings,https://charts-static.billboard.com/img/2008/04/we-the-kings-dll-53x53.jpg,76,75,7,up,2008-09-13,
76,Corona And Lime,Shwayze,https://charts-static.billboard.com/img/2008/08/shwayze-ph3-53x53.jpg,60,23,6,down,2008-09-13,
77,Good Time,Alan Jackson,https://charts-static.billboard.com/img/2008/04/alan-jackson-pbl-53x53.jpg,71,40,17,down,2008-09-13,
78,Just Stand Up!,Artists Stand Up To Cancer,Not supported yet,,,,new,2008-09-13,
79,Just Dance,Lady Gaga Featuring Colby O'Donis,https://charts-static.billboard.com/img/2008/04/lady-gaga-gyl-53x53.jpg,74,74,4,down,2008-09-13,
80,Please Excuse My Hands,Plies Featuring Jamie Foxx & The-Dream,https://charts-static.billboard.com/img/2008/06/plies-yvr-53x53.jpg,80,79,6,same,2008-09-13,
81,7 Things,Miley Cyrus,https://charts-static.billboard.com/img/2008/05/miley-cyrus-clj-53x53.jpg,61,9,13,down,2008-09-13,
82,Thunder,Boys Like Girls,https://charts-static.billboard.com/img/2008/05/boys-like-girls-9nc-53x53.jpg,81,76,10,down,2008-09-13,
83,Energy,Keri Hilson,https://charts-static.billboard.com/img/2008/07/keri-hilson-1r3-53x53.jpg,82,82,4,down,2008-09-13,
84,Cry For You,September,https://charts-static.billboard.com/img/2007/03/september-5sv-53x53.jpg,92,84,3,up,2008-09-13,
85,Let It Rock,Kevin Rudolf Featuring Lil Wayne,https://charts-static.billboard.com/img/2008/08/kevin-rudolf-872-53x53.jpg,,,,new,2008-09-13,
86,What About Now,Daughtry,https://charts-static.billboard.com/img/2008/04/daughtry-uco-53x53.jpg,94,18,4,up,2008-09-13,
87,Shut Up And Let Me Go,The Ting Tings,https://charts-static.billboard.com/img/2008/05/the-ting-tings-xy1-53x53.jpg,72,55,7,down,2008-09-13,
88,If I Never See Your Face Again,Maroon 5 Featuring Rihanna,https://charts-static.billboard.com/img/2008/05/maroon-5-9st-53x53.jpg,87,51,17,down,2008-09-13,
89,Come On Get Higher,Matt Nathanson,https://charts-static.billboard.com/img/2008/03/matt-nathanson-oi7-53x53.jpg,,,,new,2008-09-13,
90,Take You Down,Chris Brown,https://charts-static.billboard.com/img/2008/04/chris-brown-cte-53x53.jpg,77,43,20,down,2008-09-13,
91,I'll Be Lovin' U Long Time,Mariah Carey,https://charts-static.billboard.com/img/2008/07/mariah-carey-tgq-53x53.jpg,75,58,8,down,2008-09-13,
92,So Fly,Slim Featuring Yung Joc,https://charts-static.billboard.com/img/2008/05/slim-zo2-53x53.jpg,,,,new,2008-09-13,
93,Cookie Jar,Gym Class Heroes Featuring The-Dream,https://charts-static.billboard.com/img/2008/07/gym-class-heroes-w0q-53x53.jpg,,,,new,2008-09-13,
94,Gunpowder And Lead,Miranda Lambert,https://charts-static.billboard.com/img/2008/01/miranda-lambert-miy-53x53.jpg,89,52,17,down,2008-09-13,
95,Mr. Carter,Lil Wayne Featuring Jay-Z,https://charts-static.billboard.com/img/2008/06/lil-wayne-9q6-53x53.jpg,90,62,13,down,2008-09-13,
96,Believe,Staind,https://charts-static.billboard.com/img/2008/07/staind-cef-53x53.jpg,83,83,3,down,2008-09-13,
97,Mercy,Duffy,https://charts-static.billboard.com/img/2008/03/duffy-rc6-53x53.jpg,84,27,19,down,2008-09-13,
98,Never Would Have Made It,Marvin Sapp,https://charts-static.billboard.com/img/2007/06/marvin-sapp-ugx-53x53.jpg,97,82,12,down,2008-09-13,
99,Free Fallin',John Mayer,https://charts-static.billboard.com/img/2008/07/john-mayer-4ke-53x53.jpg,96,51,8,down,2008-09-13,
100,Change,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,39,10,3,down,2008-09-13,
1,Whatever You Like,T.I.,https://charts-static.billboard.com/img/2008/08/ti-e27-53x53.jpg,1,1,5,same,2008-09-20,3
2,So What,P!nk,https://charts-static.billboard.com/img/2008/08/pnk-e1s-53x53.jpg,3,2,3,up,2008-09-20,
3,Disturbia,Rihanna,https://charts-static.billboard.com/img/2008/06/rihanna-v3t-53x53.jpg,2,1,12,down,2008-09-20,
4,Forever,Chris Brown,https://charts-static.billboard.com/img/2008/04/chris-brown-cte-53x53.jpg,4,2,20,same,2008-09-20,
5,Paper Planes,M.I.A.,https://charts-static.billboard.com/img/2008/03/mia-1-rep-53x53.jpg,5,5,8,same,2008-09-20,
6,I'm Yours,Jason Mraz,https://charts-static.billboard.com/img/1840/12/jason-mraz-5w0-53x53.jpg,9,6,21,up,2008-09-20,
7,Viva La Vida,Coldplay,https://charts-static.billboard.com/img/2008/05/coldplay-j2u-53x53.jpg,7,1,18,same,2008-09-20,
8,Closer,Ne-Yo,https://charts-static.billboard.com/img/2008/04/ne-yo-9u2-53x53.jpg,8,8,21,same,2008-09-20,
9,In The Ayer,Flo Rida Featuring will.i.am,https://charts-static.billboard.com/img/2008/05/flo-rida-8v1-53x53.jpg,21,9,12,up,2008-09-20,
10,Dangerous,Kardinal Offishall Featuring Akon,https://charts-static.billboard.com/img/2008/04/kardinal-offishall-e7y-53x53.jpg,6,5,18,down,2008-09-20,
11,Just Stand Up!,Artists Stand Up To Cancer,Not supported yet,78,11,2,up,2008-09-20,
12,Can't Believe It,T-Pain Featuring Lil Wayne,https://charts-static.billboard.com/img/2008/07/t-pain-kj8-53x53.jpg,13,12,6,up,2008-09-20,
13,Hot N Cold,Katy Perry,https://charts-static.billboard.com/img/2008/07/katy-perry-l8p-53x53.jpg,20,13,6,up,2008-09-20,
14,When I Grow Up,The Pussycat Dolls,https://charts-static.billboard.com/img/2008/06/the-pussycat-dolls-t1l-53x53.jpg,11,9,15,down,2008-09-20,
15,Got Money,Lil Wayne Featuring T-Pain,https://charts-static.billboard.com/img/2008/05/lil-wayne-9q6-53x53.jpg,16,13,15,up,2008-09-20,
16,I Kissed A Girl,Katy Perry,https://charts-static.billboard.com/img/2008/05/katy-perry-l8p-53x53.jpg,10,1,18,down,2008-09-20,
17,One Step At A Time,Jordin Sparks,https://charts-static.billboard.com/img/2008/05/jordin-sparks-v2k-53x53.jpg,17,17,11,same,2008-09-20,
18,Put On,Young Jeezy Featuring Kanye West,https://charts-static.billboard.com/img/2008/05/jeezy-g79-53x53.jpg,12,12,14,down,2008-09-20,
19,Take A Bow,Rihanna,https://charts-static.billboard.com/img/2008/03/rihanna-v3t-53x53.jpg,14,1,22,down,2008-09-20,
20,Leavin',Jesse McCartney,https://charts-static.billboard.com/img/2008/03/jesse-mccartney-2fg-53x53.jpg,15,10,20,down,2008-09-20,
21,Fall For You,Secondhand Serenade,https://charts-static.billboard.com/img/2008/03/secondhand-serenade-uco-53x53.jpg,24,21,13,up,2008-09-20,
22,Better In Time,Leona Lewis,https://charts-static.billboard.com/img/2008/04/leona-lewis-8c8-53x53.jpg,22,22,9,same,2008-09-20,
23,Get Like Me,David Banner Featuring Chris Brown,https://charts-static.billboard.com/img/2008/01/david-banner-3rs-53x53.jpg,18,16,18,down,2008-09-20,
24,A Milli,Lil Wayne,https://charts-static.billboard.com/img/2008/05/lil-wayne-9q6-53x53.jpg,19,6,20,down,2008-09-20,
25,All Summer Long,Kid Rock,https://charts-static.billboard.com/img/2008/04/kid-rock-qaf-53x53.jpg,23,23,10,down,2008-09-20,
26,Bleeding Love,Leona Lewis,https://charts-static.billboard.com/img/2008/02/leona-lewis-8c8-53x53.jpg,25,1,30,down,2008-09-20,
27,Miss Independent,Ne-Yo,https://charts-static.billboard.com/img/2008/08/ne-yo-9u2-53x53.jpg,32,27,3,up,2008-09-20,
28,Shake It,Metro Station,https://charts-static.billboard.com/img/2008/03/metro-station-o8r-53x53.jpg,27,10,23,down,2008-09-20,
29,My Life,The Game Featuring Lil Wayne,https://charts-static.billboard.com/img/2008/08/the-game-r55-53x53.jpg,26,21,5,down,2008-09-20,
30,Love Remains The Same,Gavin Rossdale,https://charts-static.billboard.com/img/2008/04/gavin-rossdale-rc7-53x53.jpg,37,30,14,up,2008-09-20,
31,Lolli Lolli (Pop That Body),"Three 6 Mafia Featuring Project Pat, Young D & Superpower",https://charts-static.billboard.com/img/2008/04/three-6-mafia-wgx-53x53.jpg,28,18,17,down,2008-09-20,
32,Crush,David Archuleta,https://charts-static.billboard.com/img/2008/08/david-archuleta-q6g-crush-45n-53x53.jpg,31,2,4,down,2008-09-20,
33,Pocketful Of Sunshine,Natasha Bedingfield,https://charts-static.billboard.com/img/2008/02/natasha-bedingfield-z7w-53x53.jpg,30,5,30,down,2008-09-20,
34,The Business,Yung Berg Featuring Casha,https://charts-static.billboard.com/img/2008/05/yung-berg-2h4-53x53.jpg,34,33,9,same,2008-09-20,
35,Don't Think I Don't Think About It,Darius Rucker,https://charts-static.billboard.com/img/2008/05/darius-rucker-iex-53x53.jpg,40,35,9,up,2008-09-20,
36,Do You Believe Me Now,Jimmy Wayne,https://charts-static.billboard.com/img/2008/04/jimmy-wayne-sud-53x53.jpg,39,36,8,up,2008-09-20,
37,Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,https://charts-static.billboard.com/img/2008/07/lil-wayne-9q6-53x53.jpg,53,37,3,up,2008-09-20,
38,Burnin' Up,Jonas Brothers,https://charts-static.billboard.com/img/2008/07/jonas-brothers-m8u-53x53.jpg,29,5,11,down,2008-09-20,
39,Lollipop,Lil Wayne Featuring Static Major,https://charts-static.billboard.com/img/2008/03/lil-wayne-9q6-53x53.jpg,35,1,26,down,2008-09-20,
40,The Time Of My Life,David Cook,https://charts-static.billboard.com/img/2008/06/david-cook-4hg-53x53.jpg,36,3,16,down,2008-09-20,
41,Spotlight,Jennifer Hudson,https://charts-static.billboard.com/img/2008/05/jennifer-hudson-ea8-53x53.jpg,60,41,7,up,2008-09-20,
42,Need U Bad,Jazmine Sullivan,https://charts-static.billboard.com/img/2008/05/jazmine-sullivan-2qt-53x53.jpg,41,41,8,down,2008-09-20,
43,It's Not My Time,3 Doors Down,https://charts-static.billboard.com/img/2008/03/3-doors-down-qu6-53x53.jpg,43,17,29,same,2008-09-20,
44,Just A Dream,Carrie Underwood,https://charts-static.billboard.com/img/2007/11/carrie-underwood-ko6-53x53.jpg,48,44,5,up,2008-09-20,
45,Let It Rock,Kevin Rudolf Featuring Lil Wayne,https://charts-static.billboard.com/img/2008/08/kevin-rudolf-872-53x53.jpg,85,45,2,up,2008-09-20,
46,Waitin' On A Woman,Brad Paisley,https://charts-static.billboard.com/img/2008/06/brad-paisley-ws4-53x53.jpg,44,44,9,down,2008-09-20,
47,Everybody Wants To Go To Heaven,Kenny Chesney With The Wailers,https://charts-static.billboard.com/img/2008/08/kenny-chesney-en6-53x53.jpg,46,41,4,down,2008-09-20,
48,What Them Girls Like,Ludacris Co-Starring Chris Brown & Sean Garrett,https://charts-static.billboard.com/img/2008/08/ludacris-5cn-53x53.jpg,59,48,2,up,2008-09-20,
49,I Luv Your Girl,The-Dream,https://charts-static.billboard.com/img/2008/02/the-dream-8ca-53x53.jpg,38,20,20,down,2008-09-20,
50,Cyanide,Metallica,https://charts-static.billboard.com/img/2008/09/metallica-b7f-53x53.jpg,,,,new,2008-09-20,
51,She Never Cried In Front Of Me,Toby Keith,https://charts-static.billboard.com/img/2008/07/toby-keith-5au-53x53.jpg,54,51,9,up,2008-09-20,
52,Swing,Savage Featuring Soulja Boy Tell'em,https://charts-static.billboard.com/img/2008/04/savage-3ix-91x91.jpg,65,52,6,up,2008-09-20,
53,American Boy,Estelle Featuring Kanye West,https://charts-static.billboard.com/img/2008/03/estelle-qic-53x53.jpg,57,11,21,up,2008-09-20,
54,Troubadour,George Strait,https://charts-static.billboard.com/img/2008/06/george-strait-6xj-53x53.jpg,56,54,9,up,2008-09-20,
55,Here I Am,Rick Ross Featuring Nelly & Avery Storm,https://charts-static.billboard.com/img/2008/05/rick-ross-oua-53x53.jpg,47,41,11,down,2008-09-20,
56,You Look Good In My Shirt,Keith Urban,https://charts-static.billboard.com/img/2004/07/keith-urban-t54-53x53.jpg,45,44,12,down,2008-09-20,
57,All I Want To Do,Sugarland,https://charts-static.billboard.com/img/2008/06/sugarland-661-53x53.jpg,58,18,12,up,2008-09-20,
58,Johnny & June,Heidi Newfield,https://charts-static.billboard.com/img/2008/04/heidi-newfield-6gw-53x53.jpg,63,58,9,up,2008-09-20,
59,Magic,Robin Thicke,https://charts-static.billboard.com/img/2008/05/robin-thicke-cu8-53x53.jpg,73,59,11,up,2008-09-20,
60,I Still Miss You,Keith Anderson,https://charts-static.billboard.com/img/2008/02/keith-anderson-cm1-53x53.jpg,49,48,13,down,2008-09-20,
61,Should've Said No,Taylor Swift,https:https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,51,33,16,down,2008-09-20,
62,Baby,LL Cool J Featuring The-Dream,https://charts-static.billboard.com/img/2008/06/ll-cool-j-vs1-53x53.jpg,55,52,7,down,2008-09-20,
63,All Summer Long,Hit Masters,Not supported yet,33,19,4,down,2008-09-20,
64,Shattered (Turn The Car Around),O.A.R.,https://charts-static.billboard.com/img/2008/07/oar-lfh-53x53.jpg,69,64,5,up,2008-09-20,
65,Addicted,Saving Abel,https://charts-static.billboard.com/img/2008/02/saving-abel-2fn-53x53.jpg,70,63,13,up,2008-09-20,
66,Holler Back,The Lost Trailers,https://charts-static.billboard.com/img/2008/02/the-lost-trailers-s1x-53x53.jpg,68,66,10,up,2008-09-20,
67,Heaven Sent,Keyshia Cole,https://charts-static.billboard.com/img/2017/03/keyshia-cole-53x53.jpg,61,28,19,down,2008-09-20,
68,Body On Me,Nelly Featuring Ashanti & Akon,https://charts-static.billboard.com/img/2008/06/nelly-fmf-53x53.jpg,64,64,8,down,2008-09-20,
